2026-06-15 13:16:26.590 [restartedMain] INFO  com.realworld.blog.RealworldBackendApplication - Starting RealworldBackendApplication using Java 17.0.19 with PID 22964 (D:\Work\Workspace\realworld-backend\target\classes started by jiaolei in D:\Work\Workspace\realworld-backend)
2026-06-15 13:16:26.597 [restartedMain] INFO  com.realworld.blog.RealworldBackendApplication - No active profile set, falling back to 1 default profile: "default"
2026-06-15 13:16:26.662 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2026-06-15 13:16:26.663 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2026-06-15 13:16:28.317 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2026-06-15 13:16:28.319 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2026-06-15 13:16:28.351 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 15 ms. Found 0 Redis repository interfaces.
2026-06-15 13:16:29.236 [restartedMain] INFO  org.springframework.boot.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2026-06-15 13:16:29.250 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2026-06-15 13:16:29.250 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/11.0.21]
2026-06-15 13:16:29.326 [restartedMain] INFO  o.s.b.w.c.servlet.WebApplicationContextInitializer - Root WebApplicationContext: initialization completed in 2663 ms
2026-06-15 13:16:29.497 [restartedMain] INFO  com.realworld.blog.aspect.RateLimitAspect - RateLimitAspect切面已加载
2026-06-15 13:16:30.018 [restartedMain] WARN  c.b.mybatisplus.core.metadata.TableInfoHelper - Can not find table primary key in Class: "com.realworld.blog.entity.ArticleTags".
2026-06-15 13:16:30.019 [restartedMain] WARN  c.b.mybatisplus.core.injector.DefaultSqlInjector - class com.realworld.blog.entity.ArticleTags ,Not found @TableId annotation, Cannot use Mybatis-Plus 'xxById' Method.
2026-06-15 13:16:30.079 [restartedMain] WARN  c.b.mybatisplus.core.metadata.TableInfoHelper - Can not find table primary key in Class: "com.realworld.blog.entity.UserFavorites".
2026-06-15 13:16:30.080 [restartedMain] WARN  c.b.mybatisplus.core.injector.DefaultSqlInjector - class com.realworld.blog.entity.UserFavorites ,Not found @TableId annotation, Cannot use Mybatis-Plus 'xxById' Method.
2026-06-15 13:16:30.242 [restartedMain] WARN  c.b.mybatisplus.core.metadata.TableInfoHelper - Can not find table primary key in Class: "com.realworld.blog.entity.UserFollows".
2026-06-15 13:16:30.242 [restartedMain] WARN  c.b.mybatisplus.core.injector.DefaultSqlInjector - class com.realworld.blog.entity.UserFollows ,Not found @TableId annotation, Cannot use Mybatis-Plus 'xxById' Method.
2026-06-15 13:16:31.265 [restartedMain] INFO  c.b.m.e.spring.MybatisPlusApplicationContextAware - Register ApplicationContext instances org.springframework.boot.web.server.servlet.context.AnnotationConfigServletWebServerApplicationContext@7dd90e58
2026-06-15 13:16:31.715 [restartedMain] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 3 endpoints beneath base path '/actuator'
2026-06-15 13:16:31.774 [restartedMain] INFO  org.springframework.boot.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2026-06-15 13:16:31.780 [restartedMain] INFO  com.realworld.blog.RealworldBackendApplication - Started RealworldBackendApplication in 5.582 seconds (process running for 6.794)
2026-06-15 13:16:32.418 [RMI TCP Connection(1)-192.168.1.88] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-06-15 13:16:32.419 [RMI TCP Connection(1)-192.168.1.88] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-06-15 13:16:32.420 [RMI TCP Connection(1)-192.168.1.88] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2026-06-15 13:16:32.421 [RMI TCP Connection(2)-192.168.1.88] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2026-06-15 13:16:32.616 [RMI TCP Connection(2)-192.168.1.88] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@4640c7fc
2026-06-15 13:16:32.623 [RMI TCP Connection(2)-192.168.1.88] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-06-15 13:21:55.239 [http-nio-8080-exec-5] INFO  com.realworld.blog.aspect.LogAspect - 【请求开始】 {"方法":"CommentController.commentsList","时间":"2026-06-15 13:21:55","操作":"获取文章评论列表","IP":"0:0:0:0:0:0:0:1","请求参数":"[\"how-to-train-your-dragon\"]","URL":"http://localhost:8080/api/articles/how-to-train-your-dragon/comments"}
2026-06-15 13:21:55.423 [http-nio-8080-exec-5] INFO  com.realworld.blog.aspect.LogAspect - 【请求结束】 {"耗时":"163ms","操作":"获取文章评论列表","返回结果":"结果序列化失败"}
2026-06-15 13:25:23.499 [http-nio-8080-exec-9] INFO  com.realworld.blog.aspect.LogAspect - 【请求开始】 {"方法":"UserController.usersLogin","时间":"2026-06-15 13:25:23","操作":"用户登录","IP":"0:0:0:0:0:0:0:1","请求参数":"[{\"user\":{\"email\":\"alice@example.com\",\"password\":\"12345678\"}}]","URL":"http://localhost:8080/api/users/login"}
2026-06-15 13:25:23.761 [http-nio-8080-exec-9] INFO  com.realworld.blog.aspect.LogAspect - 【请求结束】 {"耗时":"261ms","操作":"用户登录","返回结果":"{\"user\":{\"email\":\"alice@example.com\",\"username\":\"alice\",\"bio\":\"Frontend developer\",\"image\":null,\"token\":\"eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJhbGljZSIsImlhdCI6MTc4MTUwMTEyMywiZXhwIjoxNzgyMTA1OTIzfQ.gVayobhszsKO4hxGG-R8xDBjiPCTTMp8ir5VYB1qf6E\"}}"}
2026-06-15 13:26:12.082 [http-nio-8080-exec-6] INFO  com.realworld.blog.aspect.LogAspect - 【请求开始】 {"方法":"CommentController.commentsList","时间":"2026-06-15 13:26:12","操作":"获取文章评论列表","IP":"0:0:0:0:0:0:0:1","请求参数":"[\"how-to-train-your-dragon\"]","URL":"http://localhost:8080/api/articles/how-to-train-your-dragon/comments"}
2026-06-15 13:26:12.120 [http-nio-8080-exec-6] INFO  com.realworld.blog.aspect.LogAspect - 【请求结束】 {"耗时":"35ms","操作":"获取文章评论列表","返回结果":"结果序列化失败"}
2026-06-15 13:30:06.105 [SpringApplicationShutdownHook] INFO  org.springframework.boot.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2026-06-15 13:30:06.143 [tomcat-shutdown] INFO  org.springframework.boot.tomcat.GracefulShutdown - Graceful shutdown complete
2026-06-15 13:30:06.169 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2026-06-15 13:30:06.177 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2026-06-15 13:30:11.333 [restartedMain] INFO  com.realworld.blog.RealworldBackendApplication - Starting RealworldBackendApplication using Java 17.0.19 with PID 34408 (D:\Work\Workspace\realworld-backend\target\classes started by jiaolei in D:\Work\Workspace\realworld-backend)
2026-06-15 13:30:11.336 [restartedMain] INFO  com.realworld.blog.RealworldBackendApplication - No active profile set, falling back to 1 default profile: "default"
2026-06-15 13:30:11.380 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2026-06-15 13:30:11.381 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2026-06-15 13:30:12.252 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2026-06-15 13:30:12.255 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2026-06-15 13:30:12.293 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 20 ms. Found 0 Redis repository interfaces.
2026-06-15 13:30:13.149 [restartedMain] INFO  org.springframework.boot.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2026-06-15 13:30:13.162 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2026-06-15 13:30:13.163 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/11.0.21]
2026-06-15 13:30:13.248 [restartedMain] INFO  o.s.b.w.c.servlet.WebApplicationContextInitializer - Root WebApplicationContext: initialization completed in 1867 ms
2026-06-15 13:30:13.423 [restartedMain] INFO  com.realworld.blog.aspect.RateLimitAspect - RateLimitAspect切面已加载
2026-06-15 13:30:13.876 [restartedMain] WARN  c.b.mybatisplus.core.metadata.TableInfoHelper - Can not find table primary key in Class: "com.realworld.blog.entity.ArticleTags".
2026-06-15 13:30:13.877 [restartedMain] WARN  c.b.mybatisplus.core.injector.DefaultSqlInjector - class com.realworld.blog.entity.ArticleTags ,Not found @TableId annotation, Cannot use Mybatis-Plus 'xxById' Method.
2026-06-15 13:30:13.918 [restartedMain] WARN  c.b.mybatisplus.core.metadata.TableInfoHelper - Can not find table primary key in Class: "com.realworld.blog.entity.UserFavorites".
2026-06-15 13:30:13.919 [restartedMain] WARN  c.b.mybatisplus.core.injector.DefaultSqlInjector - class com.realworld.blog.entity.UserFavorites ,Not found @TableId annotation, Cannot use Mybatis-Plus 'xxById' Method.
2026-06-15 13:30:14.047 [restartedMain] WARN  c.b.mybatisplus.core.metadata.TableInfoHelper - Can not find table primary key in Class: "com.realworld.blog.entity.UserFollows".
2026-06-15 13:30:14.047 [restartedMain] WARN  c.b.mybatisplus.core.injector.DefaultSqlInjector - class com.realworld.blog.entity.UserFollows ,Not found @TableId annotation, Cannot use Mybatis-Plus 'xxById' Method.
2026-06-15 13:30:14.989 [restartedMain] INFO  c.b.m.e.spring.MybatisPlusApplicationContextAware - Register ApplicationContext instances org.springframework.boot.web.server.servlet.context.AnnotationConfigServletWebServerApplicationContext@53505880
2026-06-15 13:30:15.456 [restartedMain] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 3 endpoints beneath base path '/actuator'
2026-06-15 13:30:15.551 [restartedMain] INFO  org.springframework.boot.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2026-06-15 13:30:15.561 [restartedMain] INFO  com.realworld.blog.RealworldBackendApplication - Started RealworldBackendApplication in 4.584 seconds (process running for 5.241)
2026-06-15 13:30:15.897 [RMI TCP Connection(1)-192.168.1.88] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-06-15 13:30:15.897 [RMI TCP Connection(1)-192.168.1.88] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-06-15 13:30:15.899 [RMI TCP Connection(1)-192.168.1.88] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 2 ms
2026-06-15 13:30:15.900 [RMI TCP Connection(2)-192.168.1.88] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2026-06-15 13:30:16.094 [RMI TCP Connection(2)-192.168.1.88] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@5d46bebb
2026-06-15 13:30:16.102 [RMI TCP Connection(2)-192.168.1.88] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-06-15 13:31:11.075 [http-nio-8080-exec-2] INFO  com.realworld.blog.aspect.LogAspect - 【请求开始】 {"方法":"CommentController.commentsList","时间":"2026-06-15 13:31:11","操作":"获取文章评论列表","IP":"0:0:0:0:0:0:0:1","请求参数":"[\"docker-basics\"]","URL":"http://localhost:8080/api/articles/docker-basics/comments"}
2026-06-15 13:31:11.251 [http-nio-8080-exec-2] INFO  com.realworld.blog.aspect.LogAspect - 【请求结束】 {"耗时":"155ms","操作":"获取文章评论列表","返回结果":"{\"comments\":[]}"}
2026-06-15 13:31:31.591 [http-nio-8080-exec-3] INFO  com.realworld.blog.aspect.LogAspect - 【请求开始】 {"方法":"CommentController.commentsList","时间":"2026-06-15 13:31:31","操作":"获取文章评论列表","IP":"0:0:0:0:0:0:0:1","请求参数":"[\"not\"]","URL":"http://localhost:8080/api/articles/not/comments"}
2026-06-15 13:31:31.599 [http-nio-8080-exec-3] ERROR com.realworld.blog.aspect.LogAspect - 【请求异常】 操作: 获取文章评论列表, 耗时: 8ms, 异常: article not found
com.realworld.blog.common.BusinessException: article not found
	at com.realworld.blog.service.impl.CommentServiceImpl.commentsList(CommentServiceImpl.java:61)
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:963)
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:866)
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1000)
	at org.springframework.web.servlet.FrameworkServlet.doDelete(FrameworkServlet.java:925)
	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:651)
	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:874)
	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:710)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:128)
	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:53)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:107)
	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:100)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:107)
	at org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:93)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:107)
	at org.springframework.web.filter.ServerHttpObservationFilter.doFilterInternal(ServerHttpObservationFilter.java:110)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:107)
	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:199)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:107)
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:165)
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:77)
	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:492)
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:113)
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:83)
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:72)
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:341)
	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:397)
	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:63)
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:903)
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1801)
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:52)
	at org.apache.tomcat.util.threads.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:946)
	at org.apache.tomcat.util.threads.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:480)
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:57)
	at java.base/java.lang.Thread.run(Thread.java:840)
2026-06-15 14:54:44.168 [http-nio-8080-exec-9] WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [com.realworld.blog.common.BusinessException: user not logged in]
2026-06-15 14:56:15.710 [http-nio-8080-exec-1] INFO  com.realworld.blog.aspect.LogAspect - 【请求开始】 {"方法":"CommentController.commentDelete","时间":"2026-06-15 14:56:15","操作":"删除评论","IP":"0:0:0:0:0:0:0:1","请求参数":"[\"how-to-train-your-dragon\",999]","URL":"http://localhost:8080/api/articles/how-to-train-your-dragon/comments/999"}
2026-06-15 14:56:15.719 [http-nio-8080-exec-1] ERROR com.realworld.blog.aspect.LogAspect - 【请求异常】 操作: 删除评论, 耗时: 9ms, 异常: comment not found
com.realworld.blog.common.BusinessException: comment not found
	at com.realworld.blog.service.impl.CommentServiceImpl.commentDelete(CommentServiceImpl.java:179)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.base/java.lang.reflect.Method.invoke(Method.java:569)
	at org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:359)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.invokeJoinpoint(ReflectiveMethodInvocation.java:190)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:158)
	at org.springframework.transaction.interceptor.TransactionInterceptor$1.proceedWithInvocation(TransactionInterceptor.java:133)
	at org.springframework.transaction.interceptor.TransactionAspectSupport.invokeWithinTransaction(TransactionAspectSupport.java:371)
	at org.springframework.transaction.interceptor.TransactionInterceptor.invoke(TransactionInterceptor.java:130)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)
	at org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept(CglibAopProxy.java:719)
	at com.realworld.blog.service.impl.CommentServiceImpl$$SpringCGLIB$$0.commentDelete(<generated>)
	at com.realworld.blog.controller.CommentController.commentDelete(CommentController.java:41)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.base/java.lang.reflect.Method.invoke(Method.java:569)
	at org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:359)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.invokeJoinpoint(ReflectiveMethodInvocation.java:190)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:158)
	at org.springframework.aop.framework.adapter.AfterReturningAdviceInterceptor.invoke(AfterReturningAdviceInterceptor.java:56)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:168)
	at org.springframework.aop.aspectj.MethodInvocationProceedingJoinPoint.proceed(MethodInvocationProceedingJoinPoint.java:82)
	at com.realworld.blog.aspect.LogAspect.around(LogAspect.java:92)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.base/java.lang.reflect.Method.invoke(Method.java:569)
	at org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:359)
	at org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept(CglibAopProxy.java:715)
	at com.realworld.blog.aspect.LogAspect$$SpringCGLIB$$0.around(<generated>)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.base/java.lang.reflect.Method.invoke(Method.java:569)
	at org.springframework.aop.aspectj.AbstractAspectJAdvice.invokeAdviceMethodWithGivenArgs(AbstractAspectJAdvice.java:648)
	at org.springframework.aop.aspectj.AbstractAspectJAdvice.invokeAdviceMethod(AbstractAspectJAdvice.java:630)
	at org.springframework.aop.aspectj.AspectJAroundAdvice.invoke(AspectJAroundAdvice.java:70)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:168)
	at org.springframework.aop.interceptor.ExposeInvocationInterceptor.invoke(ExposeInvocationInterceptor.java:96)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:179)
	at org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept(CglibAopProxy.java:719)
	at com.realworld.blog.controller.CommentController$$SpringCGLIB$$0.commentDelete(<generated>)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.base/java.lang.reflect.Method.invoke(Method.java:569)
	at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:252)
	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:184)
	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:117)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:934)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:853)
	at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:86)
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:963)
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:866)
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1000)
	at org.springframework.web.servlet.FrameworkServlet.doDelete(FrameworkServlet.java:925)
	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:651)
	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:874)
	at jakarta.servlet.http.HttpServlet.service(HttpServlet.java:710)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:128)
	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:53)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:107)
	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:100)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:107)
	at org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:93)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:107)
	at org.springframework.web.filter.ServerHttpObservationFilter.doFilterInternal(ServerHttpObservationFilter.java:110)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:107)
	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:199)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:107)
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:165)
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:77)
	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:492)
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:113)
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:83)
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:72)
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:341)
	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:397)
	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:63)
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:903)
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1801)
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:52)
	at org.apache.tomcat.util.threads.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:946)
	at org.apache.tomcat.util.threads.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:480)
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:57)
	at java.base/java.lang.Thread.run(Thread.java:840)
2026-06-15 14:56:15.721 [http-nio-8080-exec-1] WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [com.realworld.blog.common.BusinessException: comment not found]
2026-06-15 14:56:53.582 [http-nio-8080-exec-3] INFO  com.realworld.blog.aspect.LogAspect - 【请求开始】 {"方法":"CommentController.commentDelete","时间":"2026-06-15 14:56:53","操作":"删除评论","IP":"0:0:0:0:0:0:0:1","请求参数":"[\"not-exist-slug\",1]","URL":"http://localhost:8080/api/articles/not-exist-slug/comments/1"}
2026-06-15 14:56:53.589 [http-nio-8080-exec-3] ERROR com.realworld.blog.aspect.LogAspect - 【请求异常】 操作: 删除评论, 耗时: 7ms, 异常: article not found
com.realworld.blog.common.BusinessException: article not found
	at com.realworld.blog.service.impl.CommentServiceImpl.commentDelete(CommentServiceImpl.java:175)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.base/java.lang.reflect.Method.invoke(Method.java:569)
	at org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:359)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.invokeJoinpoint(ReflectiveMethodInvocation.java:190)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:158)
	at org.springframework.transaction.interceptor.TransactionInterceptor$1.proceedWithInvocation(TransactionInterceptor.java:133)
	at org.springframework.transaction.interceptor.TransactionAspectSupport.invokeWithinTransaction(TransactionAspectSupport.java:371)
	at org.springframework.transaction.interceptor.TransactionInterceptor.invoke(TransactionInterceptor.java:130)
